,model1,model2,mro_model1,mro_model2,mip,GRD
1844,GCF_001423885.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.60526 (23/38),0.74194 (23/31),13,0.009578673959912713
1845,GCF_001423885.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),12,0.22375829044764303
1846,GCF_001423885.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.86842 (33/38),0.94286 (33/35),11,0.3123442451330125
1847,GCF_001423885.1.RAST.fbamodel,GCF_001423645.1.RAST.fbamodel,0.94737 (36/38),0.94737 (36/38),8,0.05231025663200295
1848,GCF_001423885.1.RAST.fbamodel,GCF_001421865.1.RAST.fbamodel,0.89474 (34/38),0.87179 (34/39),15,0.14523123705235233
1849,GCF_001423885.1.RAST.fbamodel,GCF_001424525.1.RAST.fbamodel,0.65789 (25/38),0.64103 (25/39),6,0.04855061161023862
1850,GCF_001423885.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.68421 (26/38),0.65000 (26/40),6,0.6786233982047866
1851,GCF_001423885.1.RAST.fbamodel,GCF_001424425.1.RAST.fbamodel,0.73684 (28/38),0.80000 (28/35),5,0.6633696525806763
1852,GCF_001423885.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.78947 (30/38),0.85714 (30/35),14,0.19814238038543486
1853,GCF_001423885.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.60526 (23/38),0.69697 (23/33),8,0.5540677394072587
1854,GCF_001423885.1.RAST.fbamodel,GCF_001421965.1.RAST.fbamodel,0.84211 (32/38),0.86486 (32/37),11,0.4080233384721657
1855,GCF_001423885.1.RAST.fbamodel,GCF_001422075.1.RAST.fbamodel,0.65789 (25/38),0.65789 (25/38),8,0.12486015803255404
1856,GCF_001423885.1.RAST.fbamodel,GCF_001421715.1.RAST.fbamodel,0.84211 (32/38),0.86486 (32/37),9,0.4080172806750715
1857,GCF_001423885.1.RAST.fbamodel,GCF_001421155.1.RAST.fbamodel,0.84211 (32/38),0.88889 (32/36),5,0.4071552055270007
1858,GCF_001423885.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.86842 (33/38),1.00000 (33/33),8,0.13296266295962272
1859,GCF_001423885.1.RAST.fbamodel,GCF_001423945.1.RAST.fbamodel,0.65789 (25/38),0.60976 (25/41),8,0.26838395823670397
1860,GCF_001423885.1.RAST.fbamodel,GCF_001423335.1.RAST.fbamodel,0.76316 (29/38),0.72500 (29/40),8,0.5340026927223044
1861,GCF_001423885.1.RAST.fbamodel,GCF_001422695.1.RAST.fbamodel,0.81579 (31/38),0.93939 (31/33),15,0.14736092553679705
1862,GCF_001423885.1.RAST.fbamodel,GCF_001422485.1.RAST.fbamodel,0.89474 (34/38),0.97143 (34/35),8,0.0008866134042991116
1863,GCF_001423885.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.86842 (33/38),0.82500 (33/40),14,0.2749407208181253
1864,GCF_001423885.1.RAST.fbamodel,GCF_001422125.1.RAST.fbamodel,0.78947 (30/38),0.71429 (30/42),4,1.84084389139079
1865,GCF_001423885.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,0.68421 (26/38),0.83871 (26/31),11,0.011456136518163929
1866,GCF_001423885.1.RAST.fbamodel,GCF_001423985.1.RAST.fbamodel,0.63158 (24/38),0.70588 (24/34),7,0.4927648227054589
1867,GCF_001423885.1.RAST.fbamodel,GCF_001421905.1.RAST.fbamodel,0.68421 (26/38),0.78788 (26/33),13,0.7679971215322556
1868,GCF_001423885.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,0.78947 (30/38),0.78947 (30/38),7,0.25907855697625126
1869,GCF_001423885.1.RAST.fbamodel,GCF_001423265.1.RAST.fbamodel,0.65789 (25/38),0.64103 (25/39),9,0.049011973091125954
1870,GCF_001423885.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.76316 (29/38),0.74359 (29/39),13,0.22374104136909548
1871,GCF_001423885.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.68421 (26/38),0.70270 (26/37),6,0.15963530072339507
1872,GCF_001423885.1.RAST.fbamodel,GCF_001423865.2.RAST.fbamodel,0.73684 (28/38),0.77778 (28/36),16,2.8184194586515234
1873,GCF_001423885.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.60526 (23/38),0.69697 (23/33),5,0.5540677394072439
1874,GCF_001423885.1.RAST.fbamodel,GCF_001422955.1.RAST.fbamodel,0.84211 (32/38),0.82051 (32/39),6,0.2545765189435764
1875,GCF_001423885.1.RAST.fbamodel,GCF_001421785.1.RAST.fbamodel,0.68421 (26/38),0.76471 (26/34),16,0.4800250555348578
1876,GCF_001423885.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.86842 (33/38),0.80488 (33/41),16,0.27495863390040826
1877,GCF_001423885.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.71053 (27/38),0.71053 (27/38),8,0.31804963391653435
1878,GCF_001423885.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.73684 (28/38),0.68293 (28/41),6,0.044797977293590314
1879,GCF_001423885.1.RAST.fbamodel,GCF_001424365.1.RAST.fbamodel,0.63158 (24/38),0.75000 (24/32),11,1.4269684211293021
1880,GCF_001423885.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.73684 (28/38),0.82353 (28/34),2,0.020024826793956365
1881,GCF_001423885.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,0.73684 (28/38),0.80000 (28/35),3,0.6633696525806974
1882,GCF_001423885.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.71053 (27/38),0.81818 (27/33),12,0.6357310652970629
1883,GCF_001423885.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.84211 (32/38),0.76190 (32/42),21,0.027725116998444436
1884,GCF_001423885.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),11,0.52416524677732
1885,GCF_001423885.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.65789 (25/38),0.75758 (25/33),7,0.5210665187640762
1886,GCF_001423885.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,0.71053 (27/38),0.67500 (27/40),13,0.3113953964049649
1887,GCF_001423885.1.RAST.fbamodel,GCF_001422495.1.RAST.fbamodel,0.78947 (30/38),0.81081 (30/37),3,0.7277866433160463
1888,GCF_001423885.1.RAST.fbamodel,GCF_001425605.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),14,0.14363065970544048
1889,GCF_001423885.1.RAST.fbamodel,GCF_001421915.1.RAST.fbamodel,0.73684 (28/38),0.80000 (28/35),13,0.2611084703269598
1890,GCF_001423885.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,0.81579 (31/38),0.72093 (31/43),14,1.634971014455098
1891,GCF_001423885.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.78947 (30/38),0.93750 (30/32),3,0.15525834740548974
1892,GCF_001423885.1.RAST.fbamodel,GCF_001425445.1.RAST.fbamodel,0.76316 (29/38),0.80556 (29/36),12,0.5050804831363263
1893,GCF_001423885.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,0.84211 (32/38),0.88889 (32/36),9,0.4072096451590926
1894,GCF_001423885.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.86842 (33/38),0.78571 (33/42),7,0.2749044940539264
1895,GCF_001423885.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,0.86842 (33/38),0.97059 (33/34),16,0.1552190574109599
1896,GCF_001423885.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.73684 (28/38),0.71795 (28/39),14,0.5919562774255028
1897,GCF_001423885.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.71053 (27/38),0.75000 (27/36),14,0.598767798479644
1898,GCF_001423885.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.86842 (33/38),0.91667 (33/36),8,0.01802586877668777
1899,GCF_001423885.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.76316 (29/38),0.82857 (29/35),4,0.02002534551477284
1900,GCF_001423885.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.81579 (31/38),0.72093 (31/43),8,1.6349607962525994
1901,GCF_001423885.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.65789 (25/38),0.58140 (25/43),11,0.7371784286337053
1902,GCF_001423885.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.78947 (30/38),0.88235 (30/34),3,0.15993763545520356
1903,GCF_001423885.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.68421 (26/38),0.66667 (26/39),13,0.45017949006714464
1904,GCF_001423885.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.81579 (31/38),0.75610 (31/41),3,0.5349801875238992
1905,GCF_001423885.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.76316 (29/38),0.72500 (29/40),3,0.47802689612209465
1906,GCF_001423885.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.71053 (27/38),0.72973 (27/37),4,0.6150812090284996
1907,GCF_001423885.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.94737 (36/38),1.00000 (36/36),8,0.32885610769088824
1908,GCF_001423885.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.71053 (27/38),0.65854 (27/41),24,0.2892405728273874
1909,GCF_001423885.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.81579 (31/38),0.83784 (31/37),4,0.7277866433160878
1910,GCF_001423885.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.81579 (31/38),0.81579 (31/38),7,0.2544857454163951
1911,GCF_001423885.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,0.73684 (28/38),0.65116 (28/43),6,0.8457518074214925
1912,GCF_001423885.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.92105 (35/38),0.97222 (35/36),11,0.06410259030096674
1913,GCF_001423885.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.84211 (32/38),0.94118 (32/34),16,0.13168136427346017
1914,GCF_001423885.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.81579 (31/38),0.81579 (31/38),21,0.4048688633142465
1915,GCF_001423885.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.84211 (32/38),0.86486 (32/37),5,0.0005516863800066645
1916,GCF_001423885.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.78947 (30/38),0.81081 (30/37),14,0.42100120968466176
1917,GCF_001423885.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.78947 (30/38),0.73171 (30/41),4,0.026217365433056274
1918,GCF_001423885.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.76316 (29/38),0.70732 (29/41),9,0.515287179829346
1919,GCF_001423885.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,0.71053 (27/38),0.71053 (27/38),7,0.4495681162085461
1920,GCF_001423885.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.86842 (33/38),0.84615 (33/39),9,0.2788133459860447
1921,GCF_001423885.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.65789 (25/38),0.67568 (25/37),4,0.46551109807792046
1922,GCF_001423885.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.57895 (22/38),0.73333 (22/30),15,0.07986940514907369
1923,GCF_001423885.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.78947 (30/38),0.69767 (30/43),18,0.3540938941846332
1924,GCF_001423885.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.65789 (25/38),0.62500 (25/40),7,0.04855061163078953
1925,GCF_001423885.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.71053 (27/38),0.64286 (27/42),8,0.0718399817267685
1926,GCF_001423885.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.68421 (26/38),0.74286 (26/35),9,0.5039251752767949
1927,GCF_001423885.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,0.81579 (31/38),0.91176 (31/34),12,0.2050131572201743
1928,GCF_001423885.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.84211 (32/38),0.76190 (32/42),14,0.48191926896465315
1929,GCF_001423885.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.94737 (36/38),0.97297 (36/37),6,0.15701053714546387
1930,GCF_001423885.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.76316 (29/38),0.74359 (29/39),3,0.7416018896742572
1931,GCF_001423885.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.71053 (27/38),0.90000 (27/30),6,0.1760791951035422
1932,GCF_001423885.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.65789 (25/38),0.62500 (25/40),6,0.2735551027036962
1933,GCF_001423885.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.73684 (28/38),0.66667 (28/42),5,0.5473276964044435
1934,GCF_001423885.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.76316 (29/38),0.72500 (29/40),6,0.49971968114479415
1935,GCF_001423885.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.76316 (29/38),0.65909 (29/44),13,0.22861830632576768
1936,GCF_001425545.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.63158 (24/38),0.58537 (24/41),21,0.19233221423295085
1937,GCF_001425545.1.RAST.fbamodel,GCF_916856905.1.RAST.fbamodel,0.73684 (28/38),0.62222 (28/45),14,0.020404765995036996
1938,GCF_001425545.1.RAST.fbamodel,GCF_001422845.1.RAST.fbamodel,0.84211 (32/38),0.80000 (32/40),3,0.2681849982595516
1939,GCF_001425545.1.RAST.fbamodel,GCF_001422425.1.RAST.fbamodel,0.76316 (29/38),0.80556 (29/36),1,0.4457030140075664
1940,GCF_001425545.1.RAST.fbamodel,GCF_001422215.1.RAST.fbamodel,0.76316 (29/38),0.72500 (29/40),7,0.4206065260897053
1941,GCF_001425545.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),18,0.14164522441794272
1942,GCF_001425545.1.RAST.fbamodel,GCF_001421705.1.RAST.fbamodel,0.78947 (30/38),0.90909 (30/33),9,0.20803612231754906
1943,GCF_001425545.1.RAST.fbamodel,GCF_920984665.1.RAST.fbamodel,0.65789 (25/38),0.65789 (25/38),17,0.20665440234156576
1944,GCF_001425545.1.RAST.fbamodel,GCF_001424445.1.RAST.fbamodel,0.78947 (30/38),0.73171 (30/41),10,0.7529052624343658
1945,GCF_001425545.1.RAST.fbamodel,GCF_001424125.1.RAST.fbamodel,0.73684 (28/38),0.90323 (28/31),12,0.3466389182552519
1946,GCF_001425545.1.RAST.fbamodel,GCF_001424305.1.RAST.fbamodel,0.78947 (30/38),0.68182 (30/44),15,0.3827878899910931
1947,GCF_001425545.1.RAST.fbamodel,GCF_001423425.1.RAST.fbamodel,0.63158 (24/38),0.72727 (24/33),7,0.3797764490061497
1948,GCF_001425545.1.RAST.fbamodel,GCF_001425355.1.RAST.fbamodel,0.73684 (28/38),0.90323 (28/31),5,0.7978567565245165
1949,GCF_001425545.1.RAST.fbamodel,GCF_001423205.1.RAST.fbamodel,0.86842 (33/38),0.76744 (33/43),9,1.9467052282416921
1950,GCF_001425545.1.RAST.fbamodel,GCF_001424665.1.RAST.fbamodel,0.65789 (25/38),0.62500 (25/40),22,0.01668218408448743
1951,GCF_001425545.1.RAST.fbamodel,GCF_001422105.1.RAST.fbamodel,0.73684 (28/38),0.82353 (28/34),4,0.26901462005138965
1952,GCF_001425545.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.73684 (28/38),0.84848 (28/33),12,0.007006298108359302
1953,GCF_001425545.1.RAST.fbamodel,GCF_001423495.1.RAST.fbamodel,0.78947 (30/38),0.81081 (30/37),6,0.506599568709932
1954,GCF_001425545.1.RAST.fbamodel,GCF_001422375.1.RAST.fbamodel,0.81579 (31/38),0.67391 (31/46),4,0.7085762171943971
1955,GCF_001425545.1.RAST.fbamodel,GCF_001422285.1.RAST.fbamodel,0.65789 (25/38),0.71429 (25/35),10,0.0073635539502654125
1956,GCF_001425545.1.RAST.fbamodel,GCF_942548115.1.RAST.fbamodel,0.68421 (26/38),0.68421 (26/38),18,0.513540151273101
1957,GCF_001425545.1.RAST.fbamodel,GCF_001423745.1.RAST.fbamodel,0.73684 (28/38),0.80000 (28/35),17,0.41778391413787713
1958,GCF_001425545.1.RAST.fbamodel,GCF_001424325.1.RAST.fbamodel,0.57895 (22/38),0.66667 (22/33),13,0.13515813200157908
1959,GCF_001425545.1.RAST.fbamodel,GCF_001423765.1.RAST.fbamodel,0.63158 (24/38),0.68571 (24/35),10,0.04058206414069586
1960,GCF_001425545.1.RAST.fbamodel,GCF_001421765.1.RAST.fbamodel,0.65789 (25/38),0.67568 (25/37),19,0.31816033295584645
1961,GCF_001425545.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),9,0.2265691062273024
1962,GCF_001425545.1.RAST.fbamodel,GCF_001422735.1.RAST.fbamodel,0.73684 (28/38),0.82353 (28/34),4,0.2721512562560382
1963,GCF_001425545.1.RAST.fbamodel,GCF_001424085.1.RAST.fbamodel,0.63158 (24/38),0.75000 (24/32),16,0.4990208166065529
1964,GCF_001425545.1.RAST.fbamodel,GCF_001425405.1.RAST.fbamodel,0.63158 (24/38),0.63158 (24/38),17,0.1310033667470309
1965,GCF_001425545.1.RAST.fbamodel,GCF_001423605.1.RAST.fbamodel,0.71053 (27/38),0.77143 (27/35),17,0.23326537313858114
1966,GCF_001425545.1.RAST.fbamodel,GCF_001422545.1.RAST.fbamodel,0.68421 (26/38),0.63415 (26/41),13,0.2920581371282542
1967,GCF_001425545.1.RAST.fbamodel,GCF_001421505.1.RAST.fbamodel,0.63158 (24/38),0.61538 (24/39),15,0.1645124118389943
1968,GCF_001425545.1.RAST.fbamodel,GCF_001423905.1.RAST.fbamodel,0.65789 (25/38),0.71429 (25/35),13,0.5221599535488628
1969,GCF_001425545.1.RAST.fbamodel,GCF_001425495.1.RAST.fbamodel,0.73684 (28/38),0.70000 (28/40),20,0.020311452989269244
1970,GCF_001425545.1.RAST.fbamodel,GCF_001421425.1.RAST.fbamodel,1.00000 (38/38),1.00000 (38/38),8,0.10590228145083082
1971,GCF_001425545.1.RAST.fbamodel,GCF_001421945.1.RAST.fbamodel,0.63158 (24/38),0.63158 (24/38),16,0.1482543831208384
1972,GCF_001425545.1.RAST.fbamodel,GCF_920939515.1.RAST.fbamodel,0.63158 (24/38),0.64865 (24/37),18,0.07175177020711197
1973,GCF_001425545.1.RAST.fbamodel,GCF_001423155.1.RAST.fbamodel,0.97368 (37/38),0.97368 (37/38),7,0.4852963041088336
1974,GCF_001425545.1.RAST.fbamodel,GCF_001423325.1.RAST.fbamodel,0.78947 (30/38),0.76923 (30/39),3,0.8423995535504298
1975,GCF_001425545.1.RAST.fbamodel,GCF_001422725.1.RAST.fbamodel,0.71053 (27/38),0.93103 (27/29),9,0.2304914267124866
1976,GCF_001425545.1.RAST.fbamodel,GCF_001421585.1.RAST.fbamodel,0.76316 (29/38),0.61702 (29/47),16,0.844697999639719
1977,GCF_001425545.1.RAST.fbamodel,GCF_920939495.1.RAST.fbamodel,0.78947 (30/38),0.78947 (30/38),12,0.3111704367569927
1978,GCF_001425545.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),16,0.23946168684176727
1979,GCF_001425545.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),10,0.6040561305186228
1980,GCF_001425545.1.RAST.fbamodel,GCF_001424265.1.RAST.fbamodel,0.76316 (29/38),0.82857 (29/35),14,0.13127346806343593
1981,GCF_001425545.1.RAST.fbamodel,GCF_001423185.1.RAST.fbamodel,0.68421 (26/38),0.76471 (26/34),20,0.1340356551868112
1982,GCF_001425545.1.RAST.fbamodel,GCF_001423925.1.RAST.fbamodel,0.65789 (25/38),0.71429 (25/35),17,0.3257618348987478
1983,GCF_001425545.1.RAST.fbamodel,GCF_920939475.1.RAST.fbamodel,0.65789 (25/38),0.67568 (25/37),13,0.16594788307015912
1984,GCF_001425545.1.RAST.fbamodel,GCF_001421165.1.RAST.fbamodel,0.63158 (24/38),0.63158 (24/38),16,0.30549899238851025
1985,GCF_001425545.1.RAST.fbamodel,GCF_001426125.1.RAST.fbamodel,0.71053 (27/38),0.79412 (27/34),13,0.18346573073913833
1986,GCF_001425545.1.RAST.fbamodel,GCF_001422025.1.RAST.fbamodel,0.65789 (25/38),0.78125 (25/32),7,0.6884796652751176
1987,GCF_001425545.1.RAST.fbamodel,GCF_001422145.1.RAST.fbamodel,0.63158 (24/38),0.60000 (24/40),16,0.473825816630414
1988,GCF_001425545.1.RAST.fbamodel,GCF_001421355.1.RAST.fbamodel,0.78947 (30/38),0.68182 (30/44),20,0.7748867764245844
1989,GCF_001425545.1.RAST.fbamodel,GCF_001421845.1.RAST.fbamodel,0.63158 (24/38),0.68571 (24/35),16,0.06899185293527328
1990,GCF_001425545.1.RAST.fbamodel,GCF_001422245.1.RAST.fbamodel,0.68421 (26/38),0.74286 (26/35),17,0.24545680362332756
1991,GCF_001425545.1.RAST.fbamodel,GCF_001423465.1.RAST.fbamodel,0.92105 (35/38),0.92105 (35/38),9,0.21426897338062847
1992,GCF_001425545.1.RAST.fbamodel,GCF_920984675.1.RAST.fbamodel,0.73684 (28/38),0.77778 (28/36),3,0.05651262271602174
1993,GCF_001425545.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.63158 (24/38),0.57143 (24/42),9,0.29515993176796507
1994,GCF_001425545.1.RAST.fbamodel,GCF_001424565.1.RAST.fbamodel,0.73684 (28/38),0.77778 (28/36),13,0.5038289265599187
1995,GCF_001425545.1.RAST.fbamodel,GCF_001422795.1.RAST.fbamodel,0.73684 (28/38),0.71795 (28/39),10,0.42154007564476986
1996,GCF_001425545.1.RAST.fbamodel,GCF_001423105.1.RAST.fbamodel,0.57895 (22/38),0.64706 (22/34),21,0.062137760028241375
1997,GCF_001425545.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.76316 (29/38),0.70732 (29/41),10,0.42145255404643794
1998,GCF_001425545.1.RAST.fbamodel,GCF_001422365.1.RAST.fbamodel,0.71053 (27/38),0.81818 (27/33),13,0.16517640298839234
1999,GCF_001425545.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.78947 (30/38),0.76923 (30/39),18,0.6032174279407394
2000,GCF_001425545.1.RAST.fbamodel,GCF_001423215.1.RAST.fbamodel,0.57895 (22/38),0.75862 (22/29),11,0.3537546659876378
2001,GCF_001425545.1.RAST.fbamodel,GCF_001424225.1.RAST.fbamodel,0.63158 (24/38),0.68571 (24/35),18,0.3978412648974735
2002,GCF_001425545.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),18,0.07174692662441681
2003,GCF_001425545.1.RAST.fbamodel,GCF_001421685.1.RAST.fbamodel,0.71053 (27/38),0.71053 (27/38),19,0.7781195388346825
2004,GCF_001425545.1.RAST.fbamodel,GCF_001424645.1.RAST.fbamodel,0.60526 (23/38),0.58974 (23/39),19,0.47382581663025886
2005,GCF_001425545.1.RAST.fbamodel,GCF_001421275.1.RAST.fbamodel,0.68421 (26/38),0.72222 (26/36),17,0.485245099538724
2006,GCF_001425545.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.71053 (27/38),0.75000 (27/36),4,0.25825923235417847
2007,GCF_001425545.1.RAST.fbamodel,GCF_001424065.1.RAST.fbamodel,0.57895 (22/38),0.66667 (22/33),14,0.13598620880692103
2008,GCF_001425545.1.RAST.fbamodel,GCF_001421635.1.RAST.fbamodel,0.63158 (24/38),0.64865 (24/37),20,0.07174692662442436
2009,GCF_001425545.1.RAST.fbamodel,GCF_920984705.1.RAST.fbamodel,0.76316 (29/38),0.85294 (29/34),9,0.2394616868417708
2010,GCF_001425545.1.RAST.fbamodel,GCF_001426065.1.RAST.fbamodel,0.68421 (26/38),0.68421 (26/38),14,0.2830366342533077
2011,GCF_001425545.1.RAST.fbamodel,GCF_920984685.1.RAST.fbamodel,0.97368 (37/38),0.97368 (37/38),8,0.005870547563333485
2012,GCF_001425545.1.RAST.fbamodel,GCF_001425525.1.RAST.fbamodel,0.68421 (26/38),0.81250 (26/32),11,0.1605100350937857
2013,GCF_001425545.1.RAST.fbamodel,GCF_001426145.1.RAST.fbamodel,0.68421 (26/38),0.65000 (26/40),14,0.28303663425355774
2014,GCF_001425545.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.63158 (24/38),0.77419 (24/31),3,0.3233113640532962
2015,GCF_001425545.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),13,0.604048594105012
2016,GCF_001425545.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.63158 (24/38),0.68571 (24/35),11,0.0012116564329214216
2017,GCF_001425545.1.RAST.fbamodel,GCF_001423645.1.RAST.fbamodel,0.68421 (26/38),0.68421 (26/38),17,0.37932204495661054
2018,GCF_001425545.1.RAST.fbamodel,GCF_001421865.1.RAST.fbamodel,0.63158 (24/38),0.61538 (24/39),16,0.501118783062139
2019,GCF_001425545.1.RAST.fbamodel,GCF_001424525.1.RAST.fbamodel,0.71053 (27/38),0.69231 (27/39),6,0.37439406746418513
2020,GCF_001425545.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.71053 (27/38),0.67500 (27/40),5,0.2806527854841403
2021,GCF_001425545.1.RAST.fbamodel,GCF_001424425.1.RAST.fbamodel,0.73684 (28/38),0.80000 (28/35),7,0.2690154212942481
2022,GCF_001425545.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.60526 (23/38),0.65714 (23/35),18,0.5704723847810488
2023,GCF_001425545.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),9,0.185626973525688
2024,GCF_001425545.1.RAST.fbamodel,GCF_001421965.1.RAST.fbamodel,0.65789 (25/38),0.67568 (25/37),11,0.07420700341094272
2025,GCF_001425545.1.RAST.fbamodel,GCF_001422075.1.RAST.fbamodel,0.84211 (32/38),0.84211 (32/38),9,0.47441726780608556
2026,GCF_001425545.1.RAST.fbamodel,GCF_001421715.1.RAST.fbamodel,0.65789 (25/38),0.67568 (25/37),12,0.07420238180568516
2027,GCF_001425545.1.RAST.fbamodel,GCF_001421155.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),15,0.07354468875740869
2028,GCF_001425545.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.65789 (25/38),0.75758 (25/33),19,0.4850376752333066
2029,GCF_001425545.1.RAST.fbamodel,GCF_001423945.1.RAST.fbamodel,0.76316 (29/38),0.70732 (29/41),5,0.6625419585518886
2030,GCF_001425545.1.RAST.fbamodel,GCF_001423335.1.RAST.fbamodel,0.68421 (26/38),0.65000 (26/40),12,0.1703189789180606
2031,GCF_001425545.1.RAST.fbamodel,GCF_001422695.1.RAST.fbamodel,0.68421 (26/38),0.78788 (26/33),18,0.5039102851471672
