,model1,model2,mro_model1,mro_model2,mip,GRD
403,GCF_001421245.1.RAST.fbamodel,GCF_001424225.1.RAST.fbamodel,0.75676 (28/37),0.80000 (28/35),3,0.4908271856942348
404,GCF_001421245.1.RAST.fbamodel,GCF_001423105.1.RAST.fbamodel,0.72973 (27/37),0.79412 (27/34),5,0.0041268914666804865
405,GCF_001421245.1.RAST.fbamodel,GCF_001424125.1.RAST.fbamodel,0.67568 (25/37),0.80645 (25/31),4,0.43621880327986623
406,GCF_001421245.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.75676 (28/37),0.70000 (28/40),3,0.7823020768393877
407,GCF_001421245.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.70270 (26/37),0.78788 (26/33),3,0.08807012517436628
408,GCF_001421245.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.72973 (27/37),0.72973 (27/37),5,0.710759688389384
409,GCF_001421245.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.75676 (28/37),0.82353 (28/34),4,0.5820328058634181
410,GCF_001421245.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.67568 (25/37),0.67568 (25/37),2,0.15532200044895383
411,GCF_001421245.1.RAST.fbamodel,GCF_001423605.1.RAST.fbamodel,0.72973 (27/37),0.77143 (27/35),3,0.31530352667239625
412,GCF_001421245.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.67568 (25/37),0.58140 (25/43),2,0.2426622550534497
413,GCF_001421245.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.67568 (25/37),0.59524 (25/42),5,0.49837760632940115
414,GCF_001423545.1.RAST.fbamodel,GCF_001422695.1.RAST.fbamodel,0.80645 (25/31),0.75758 (25/33),6,0.006844690287945363
415,GCF_001423545.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,0.80645 (25/31),0.69444 (25/36),4,0.62562864287545
416,GCF_001423545.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.87097 (27/31),0.77143 (27/35),3,0.1325348539625227
417,GCF_001423545.1.RAST.fbamodel,GCF_001423905.1.RAST.fbamodel,0.90323 (28/31),0.80000 (28/35),7,0.005254158500639749
418,GCF_001423545.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.77419 (24/31),0.58537 (24/41),6,0.48934908878364486
419,GCF_001423545.1.RAST.fbamodel,GCF_920984675.1.RAST.fbamodel,0.80645 (25/31),0.69444 (25/36),7,0.5997757294563781
420,GCF_001423545.1.RAST.fbamodel,GCF_001425605.1.RAST.fbamodel,0.77419 (24/31),0.72727 (24/33),4,0.010128791071658512
421,GCF_001422075.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.65789 (25/38),0.60976 (25/41),6,0.7044861765674502
422,GCF_001422075.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.73684 (28/38),0.66667 (28/42),7,0.09451461234870977
423,GCF_001422075.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.71053 (27/38),0.81818 (27/33),5,0.7109871246749226
424,GCF_001422075.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,0.76316 (29/38),0.69048 (29/42),7,0.7405272771055537
425,GCF_001422075.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),6,0.8399687046087629
426,GCF_001422725.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.72414 (21/29),0.65625 (21/32),7,0.8632862595538101
427,GCF_001422725.1.RAST.fbamodel,GCF_001422695.1.RAST.fbamodel,0.75862 (22/29),0.66667 (22/33),6,0.8505487124184045
428,GCF_001422725.1.RAST.fbamodel,GCF_001425605.1.RAST.fbamodel,0.72414 (21/29),0.63636 (21/33),3,0.8445322632977877
429,GCF_001422725.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.93103 (27/29),0.72973 (27/37),5,0.10055399469599163
430,GCF_001422725.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,0.79310 (23/29),0.60526 (23/38),3,1.0307351859273068
431,GCF_001422725.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,0.93103 (27/29),0.67500 (27/40),4,0.22989153209060437
432,GCF_001422725.1.RAST.fbamodel,GCF_001426065.1.RAST.fbamodel,0.82759 (24/29),0.63158 (24/38),5,0.042702619782764184
433,GCF_001422725.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.86207 (25/29),0.60976 (25/41),5,0.7490851812326479
434,GCF_001421965.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.89189 (33/37),0.78571 (33/42),4,0.05248203525709487
435,GCF_001421965.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,0.72973 (27/37),0.75000 (27/36),3,0.08248578353203671
436,GCF_001421965.1.RAST.fbamodel,GCF_001421715.1.RAST.fbamodel,1.00000 (37/37),1.00000 (37/37),2,4.302359895148425e-06
437,GCF_001421965.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.78378 (29/37),0.87879 (29/33),4,0.5952378710646296
438,GCF_001424005.1.RAST.fbamodel,GCF_001423945.1.RAST.fbamodel,0.81081 (30/37),0.73171 (30/41),1,0.036466080056431774
439,GCF_001424005.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.72973 (27/37),0.75000 (27/36),4,0.9565053478902976
440,GCF_001424005.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.75676 (28/37),0.70000 (28/40),5,1.0542293000926002
441,GCF_001424005.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.72973 (27/37),0.75000 (27/36),4,0.15003788318990932
442,GCF_001424005.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,1.00000 (37/37),0.94872 (37/39),0,1.4095366529630975e-05
443,GCF_001424005.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.86486 (32/37),0.74419 (32/43),0,0.10650436835038929
444,GCF_001424005.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.72973 (27/37),0.75000 (27/36),4,0.6261986785987772
445,GCF_001424005.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.83784 (31/37),0.79487 (31/39),0,0.044988504648494604
446,GCF_001422375.1.RAST.fbamodel,GCF_942548115.1.RAST.fbamodel,0.60870 (28/46),0.73684 (28/38),5,0.12886084703935632
447,GCF_001422375.1.RAST.fbamodel,GCF_001426125.1.RAST.fbamodel,0.69565 (32/46),0.94118 (32/34),5,1.0220414014052048
448,GCF_001422375.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.56522 (26/46),0.76471 (26/34),6,0.511983746765972
449,GCF_001422375.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.78261 (36/46),0.90000 (36/40),0,0.1505291009335439
450,GCF_001422375.1.RAST.fbamodel,GCF_001425605.1.RAST.fbamodel,0.54348 (25/46),0.75758 (25/33),5,0.1397948569267657
451,GCF_001422375.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.58696 (27/46),0.87097 (27/31),3,0.2911369641391688
452,GCF_001425405.1.RAST.fbamodel,GCF_001422245.1.RAST.fbamodel,0.65789 (25/38),0.71429 (25/35),4,0.10119637150643902
453,GCF_001425405.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.71053 (27/38),0.67500 (27/40),5,0.8880066165156533
454,GCF_001425405.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,0.71053 (27/38),0.77143 (27/35),3,0.1296346376715217
455,GCF_001425405.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.71053 (27/38),0.71053 (27/38),7,0.953968402659881
456,GCF_001425405.1.RAST.fbamodel,GCF_001421585.1.RAST.fbamodel,0.78947 (30/38),0.63830 (30/47),9,1.0863596483684221
457,GCF_001425405.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,0.63158 (24/38),0.63158 (24/38),4,0.02269738087819672
458,GCF_001421705.1.RAST.fbamodel,GCF_001424525.1.RAST.fbamodel,0.75758 (25/33),0.64103 (25/39),5,0.6603176797955693
459,GCF_001421705.1.RAST.fbamodel,GCF_001422795.1.RAST.fbamodel,0.75758 (25/33),0.64103 (25/39),4,0.7172717607008516
460,GCF_001421705.1.RAST.fbamodel,GCF_942548115.1.RAST.fbamodel,0.72727 (24/33),0.63158 (24/38),4,0.8284111753157722
461,GCF_001421705.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.84848 (28/33),0.84848 (28/33),4,0.01890067389840562
462,GCF_001421705.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,0.75758 (25/33),0.64103 (25/39),6,1.0249250574931257
463,GCF_001421705.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.84848 (28/33),0.71795 (28/39),4,0.9367445648846837
464,GCF_001421705.1.RAST.fbamodel,GCF_001424065.1.RAST.fbamodel,0.66667 (22/33),0.66667 (22/33),2,0.06342498962749728
465,GCF_001421705.1.RAST.fbamodel,GCF_001422725.1.RAST.fbamodel,0.81818 (27/33),0.93103 (27/29),2,0.018588272304226095
466,GCF_001421705.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,0.69697 (23/33),0.63889 (23/36),4,0.19158173545016507
467,GCF_001421705.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,0.87879 (29/33),0.80556 (29/36),2,0.009679637408312125
468,GCF_001421705.1.RAST.fbamodel,GCF_001424265.1.RAST.fbamodel,0.87879 (29/33),0.82857 (29/35),3,0.3666192136400342
469,GCF_001421705.1.RAST.fbamodel,GCF_001421505.1.RAST.fbamodel,0.75758 (25/33),0.64103 (25/39),4,0.03737505073885781
470,GCF_001421705.1.RAST.fbamodel,GCF_001421355.1.RAST.fbamodel,0.87879 (29/33),0.65909 (29/44),6,1.1441273389437636
471,GCF_001421705.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.69697 (23/33),0.71875 (23/32),4,0.829283048133622
472,GCF_001423425.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.81818 (27/33),0.69231 (27/39),11,0.03844073177181931
473,GCF_001423425.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.78788 (26/33),0.70270 (26/37),2,0.2727296278446453
474,GCF_001423425.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,0.75758 (25/33),0.62500 (25/40),2,0.37910377428998526
475,GCF_001423425.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,0.69697 (23/33),0.74194 (23/31),3,0.7880660124264284
476,GCF_001423425.1.RAST.fbamodel,GCF_001422145.1.RAST.fbamodel,0.84848 (28/33),0.70000 (28/40),6,1.033550151723631
477,GCF_001423425.1.RAST.fbamodel,GCF_001423765.1.RAST.fbamodel,0.78788 (26/33),0.74286 (26/35),2,0.325966011287622
478,GCF_001423425.1.RAST.fbamodel,GCF_001423605.1.RAST.fbamodel,0.78788 (26/33),0.74286 (26/35),2,0.7016305172310785
479,GCF_001423425.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.87879 (29/33),0.78378 (29/37),2,0.046744022339136826
480,GCF_001423425.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.84848 (28/33),0.66667 (28/42),3,1.305728957168209
481,GCF_001423425.1.RAST.fbamodel,GCF_001424065.1.RAST.fbamodel,0.87879 (29/33),0.87879 (29/33),3,0.2146066900364935
482,GCF_001423425.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.81818 (27/33),0.79412 (27/34),4,0.5591789467703767
483,GCF_001423425.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.72727 (24/33),0.72727 (24/33),3,0.3894435741339414
484,GCF_001423425.1.RAST.fbamodel,GCF_001421915.1.RAST.fbamodel,0.81818 (27/33),0.77143 (27/35),2,0.43409578424260425
485,GCF_001423425.1.RAST.fbamodel,GCF_001421845.1.RAST.fbamodel,0.78788 (26/33),0.74286 (26/35),2,0.29072681444438464
486,GCF_001421905.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.81818 (27/33),0.69231 (27/39),5,1.8145741160934308
487,GCF_001421905.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,0.87879 (29/33),0.87879 (29/33),2,0.13765769451370322
488,GCF_001421905.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,0.81818 (27/33),0.62791 (27/43),9,0.4903706473071256
489,GCF_001421905.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.87879 (29/33),0.72500 (29/40),4,1.2516417556938682
490,GCF_001421905.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,0.87879 (29/33),0.74359 (29/39),5,0.21915744474525994
491,GCF_001421905.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.84848 (28/33),0.82353 (28/34),2,0.8034009576640441
492,GCF_001421905.1.RAST.fbamodel,GCF_001423265.1.RAST.fbamodel,0.81818 (27/33),0.69231 (27/39),5,0.8546501488779688
493,GCF_001422285.1.RAST.fbamodel,GCF_001423925.1.RAST.fbamodel,0.77143 (27/35),0.77143 (27/35),0,0.3355241536953419
494,GCF_001422285.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,0.68571 (24/35),0.77419 (24/31),3,0.30545244070013566
495,GCF_001422285.1.RAST.fbamodel,GCF_001421685.1.RAST.fbamodel,0.77143 (27/35),0.71053 (27/38),5,0.7912128179889706
496,GCF_001422285.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.74286 (26/35),0.63415 (26/41),3,0.1475902260167736
497,GCF_001422285.1.RAST.fbamodel,GCF_001424645.1.RAST.fbamodel,0.82857 (29/35),0.74359 (29/39),19,0.4846784125438497
498,GCF_001422285.1.RAST.fbamodel,GCF_920939495.1.RAST.fbamodel,0.94286 (33/35),0.86842 (33/38),0,0.32082531100525963
499,GCF_001423845.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.69444 (25/36),0.62500 (25/40),11,0.1217607345022829
500,GCF_001423845.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.66667 (24/36),0.58537 (24/41),7,0.6227945200636553
501,GCF_001423845.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,0.77778 (28/36),0.73684 (28/38),5,0.8841083137533872
502,GCF_001423845.1.RAST.fbamodel,GCF_001421715.1.RAST.fbamodel,0.83333 (30/36),0.81081 (30/37),3,0.06278411196480724
503,GCF_001423845.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.63889 (23/36),0.69697 (23/33),3,0.14964393119678318
504,GCF_001423845.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,0.80556 (29/36),0.69048 (29/42),5,0.9077905371187005
505,GCF_001423845.1.RAST.fbamodel,GCF_001423205.1.RAST.fbamodel,0.75000 (27/36),0.62791 (27/43),3,2.364091951587481
506,GCF_001423845.1.RAST.fbamodel,GCF_920984685.1.RAST.fbamodel,0.69444 (25/36),0.65789 (25/38),5,0.1483473070082792
507,GCF_001421585.1.RAST.fbamodel,GCF_001426145.1.RAST.fbamodel,0.55319 (26/47),0.65000 (26/40),5,1.3668151128352366
508,GCF_001421585.1.RAST.fbamodel,GCF_001422495.1.RAST.fbamodel,0.65957 (31/47),0.83784 (31/37),6,1.4316077295761178
509,GCF_001421585.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.68085 (32/47),0.76190 (32/42),6,1.0855852561208055
510,GCF_001423905.1.RAST.fbamodel,GCF_001421785.1.RAST.fbamodel,0.68571 (24/35),0.70588 (24/34),6,0.7187293196831815
511,GCF_001423905.1.RAST.fbamodel,GCF_001424365.1.RAST.fbamodel,0.68571 (24/35),0.75000 (24/32),7,1.8183994370503727
512,GCF_001423905.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.77143 (27/35),0.65854 (27/41),5,0.7596786581235767
513,GCF_001423905.1.RAST.fbamodel,GCF_001422365.1.RAST.fbamodel,0.74286 (26/35),0.78788 (26/33),3,0.3063772572396663
514,GCF_001423905.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.80000 (28/35),0.65116 (28/43),5,2.0599376407844807
515,GCF_001423905.1.RAST.fbamodel,GCF_001421425.1.RAST.fbamodel,0.71429 (25/35),0.65789 (25/38),8,0.6833601653488883
516,GCF_001423905.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.82857 (29/35),0.72500 (29/40),6,0.09787165990744523
517,GCF_001423905.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,0.82857 (29/35),0.82857 (29/35),4,0.9316444547140641
518,GCF_001423905.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.74286 (26/35),0.81250 (26/32),2,0.0052157918879964515
519,GCF_001424545.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,0.75000 (27/36),0.75000 (27/36),5,0.1720150714060056
520,GCF_001424545.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.75000 (27/36),0.71053 (27/38),4,1.1738209227851604
521,GCF_001424545.1.RAST.fbamodel,GCF_001425605.1.RAST.fbamodel,0.69444 (25/36),0.75758 (25/33),4,0.8861567819862217
522,GCF_001424545.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.72222 (26/36),0.70270 (26/37),2,0.16064004837871945
523,GCF_001425525.1.RAST.fbamodel,GCF_001424525.1.RAST.fbamodel,0.87500 (28/32),0.71795 (28/39),6,0.5949981074654802
524,GCF_001425525.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,0.78125 (25/32),0.73529 (25/34),4,0.31140288380581177
525,GCF_001425525.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,0.81250 (26/32),0.72222 (26/36),2,0.08096584286769522
526,GCF_001425525.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.84375 (27/32),0.79412 (27/34),1,0.5516062365426045
527,GCF_001425525.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,0.78125 (25/32),0.80645 (25/31),3,0.5039164875771702
528,GCF_001423885.1.RAST.fbamodel,GCF_001423465.1.RAST.fbamodel,0.63158 (24/38),0.63158 (24/38),11,0.07946104846348405
529,GCF_001423885.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,0.68421 (26/38),0.65000 (26/40),3,0.6786233982048165
530,GCF_001423885.1.RAST.fbamodel,GCF_001421155.1.RAST.fbamodel,0.84211 (32/38),0.88889 (32/36),4,0.4071552055271159
531,GCF_001423885.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.81579 (31/38),0.81579 (31/38),4,0.2544857454153486
532,GCF_001423885.1.RAST.fbamodel,GCF_001425355.1.RAST.fbamodel,0.57895 (22/38),0.70968 (22/31),4,1.3565516370481157
533,GCF_001423885.1.RAST.fbamodel,GCF_001423425.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),2,0.8085503407685508
534,GCF_001423885.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.81579 (31/38),0.79487 (31/39),2,0.2231241784359319
535,GCF_001423885.1.RAST.fbamodel,GCF_001421585.1.RAST.fbamodel,0.73684 (28/38),0.59574 (28/47),0,0.40735416550582404
536,GCF_001423885.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.71053 (27/38),0.75000 (27/36),4,0.4964183952733919
537,GCF_001423885.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,0.84211 (32/38),0.86486 (32/37),0,0.0005516863809223164
538,GCF_001423885.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.73684 (28/38),0.82353 (28/34),3,0.020024826794469232
539,GCF_001423885.1.RAST.fbamodel,GCF_001424445.1.RAST.fbamodel,0.71053 (27/38),0.65854 (27/41),5,1.297631193802494
540,GCF_001423885.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.76316 (29/38),0.82857 (29/35),3,0.02002534551478322
541,GCF_001423885.1.RAST.fbamodel,GCF_001421165.1.RAST.fbamodel,0.84211 (32/38),0.84211 (32/38),3,0.004026863876633999
542,GCF_001424525.1.RAST.fbamodel,GCF_001424365.1.RAST.fbamodel,0.64103 (25/39),0.78125 (25/32),5,1.5447992223335458
543,GCF_001424525.1.RAST.fbamodel,GCF_001421155.1.RAST.fbamodel,0.61538 (24/39),0.66667 (24/36),6,0.47547345138596503
544,GCF_001424525.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.69231 (27/39),0.65854 (27/41),7,0.351833991150853
545,GCF_001424525.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.74359 (29/39),0.67442 (29/43),3,0.29139583649274464
546,GCF_001424525.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,0.82051 (32/39),0.86486 (32/37),7,0.5366625582112293
547,GCF_001424525.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,0.61538 (24/39),0.72727 (24/33),6,0.08050355453962492
548,GCF_001421765.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.64865 (24/37),0.72727 (24/33),2,0.07467269986135484
549,GCF_001421765.1.RAST.fbamodel,GCF_920939475.1.RAST.fbamodel,0.86486 (32/37),0.86486 (32/37),2,0.1305482449908384
550,GCF_001421765.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.67568 (25/37),0.59524 (25/42),5,0.8519108041996097
551,GCF_001421765.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.75676 (28/37),0.63636 (28/44),3,1.1227902994031367
552,GCF_001421765.1.RAST.fbamodel,GCF_001422025.1.RAST.fbamodel,0.67568 (25/37),0.78125 (25/32),5,1.225686917768556
553,GCF_001421765.1.RAST.fbamodel,GCF_001424085.1.RAST.fbamodel,0.75676 (28/37),0.87500 (28/32),3,0.975949778725737
554,GCF_001421765.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,0.75676 (28/37),0.87500 (28/32),4,0.9960399422265329
555,GCF_001421765.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.54054 (20/37),0.66667 (20/30),4,0.5999959208746058
556,GCF_001421765.1.RAST.fbamodel,GCF_001423985.1.RAST.fbamodel,0.64865 (24/37),0.70588 (24/34),3,0.1574406209443629
557,GCF_001424645.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,0.79487 (31/39),0.86111 (31/36),2,0.05667342534213067
558,GCF_001424645.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.74359 (29/39),0.82857 (29/35),3,0.06557529869543557
559,GCF_001424645.1.RAST.fbamodel,GCF_001426065.1.RAST.fbamodel,0.82051 (32/39),0.84211 (32/38),4,0.8909725152450741
560,GCF_001424645.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.66667 (26/39),0.70270 (26/37),4,0.08835696593538256
561,GCF_001424645.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,0.79487 (31/39),0.77500 (31/40),3,0.6619066393162085
562,GCF_001424645.1.RAST.fbamodel,GCF_920984685.1.RAST.fbamodel,0.61538 (24/39),0.63158 (24/38),6,0.4652241485751817
563,GCF_001424645.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.71795 (28/39),0.65116 (28/43),3,0.20427173713207664
564,GCF_001423265.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,0.69231 (27/39),0.71053 (27/38),3,0.19587361974406398
565,GCF_001423265.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,0.74359 (29/39),0.78378 (29/37),7,0.6942395257854337
566,GCF_001423265.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,0.61538 (24/39),0.64865 (24/37),6,0.8124688757855381
567,GCF_001423265.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.66667 (26/39),0.63415 (26/41),6,0.6102125951700712
568,GCF_001423265.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,0.66667 (26/39),0.61905 (26/42),7,0.5545510562984123
569,GCF_001423265.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.82051 (32/39),0.72727 (32/44),3,0.1712147600235112
570,GCF_001423265.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.71795 (28/39),0.75676 (28/37),6,0.10545478075634167
571,GCF_001422735.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,0.82353 (28/34),0.68293 (28/41),4,0.10043824659343432
572,GCF_001422735.1.RAST.fbamodel,GCF_920939495.1.RAST.fbamodel,0.91176 (31/34),0.81579 (31/38),3,0.6680071182848847
573,GCF_001422735.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,0.82353 (28/34),0.70000 (28/40),5,1.1259381114040368
574,GCF_001422735.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,0.88235 (30/34),0.76923 (30/39),5,1.6545552013558582
575,GCF_001422735.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.91176 (31/34),0.77500 (31/40),3,1.500752524809682
576,GCF_001422735.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.79412 (27/34),0.67500 (27/40),9,0.7484371395123345
577,GCF_001422735.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.85294 (29/34),0.76316 (29/38),6,1.1978213604060912
578,GCF_001422735.1.RAST.fbamodel,GCF_001422145.1.RAST.fbamodel,0.82353 (28/34),0.70000 (28/40),6,0.8749293641284032
579,GCF_001422735.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,0.85294 (29/34),0.80556 (29/36),3,0.1849549020596164
580,GCF_001422735.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.82353 (28/34),0.68293 (28/41),6,0.2933815475571259
581,GCF_001422735.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,0.85294 (29/34),0.69048 (29/42),8,0.7137110444415373
582,GCF_001422735.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,0.82353 (28/34),0.82353 (28/34),3,0.8870560042441046
583,GCF_001422405.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.70000 (21/30),0.53846 (21/39),2,0.6127893626485574
584,GCF_001422405.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.76667 (23/30),0.52273 (23/44),5,0.3267473196073874
585,GCF_001422165.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.87500 (35/40),0.85366 (35/41),5,1.8575412726117553
586,GCF_001422165.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,0.75000 (30/40),0.69767 (30/43),6,2.568048897168865
587,GCF_001422165.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.70000 (28/40),0.80000 (28/35),8,1.687775437712817
588,GCF_001422165.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.85000 (34/40),0.85000 (34/40),6,2.951774081065501
589,GCF_001422165.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.67500 (27/40),0.75000 (27/36),8,0.8757195150202609
590,GCF_001422165.1.RAST.fbamodel,GCF_001422485.1.RAST.fbamodel,0.62500 (25/40),0.71429 (25/35),8,1.6373447162538344
591,GCF_001422165.1.RAST.fbamodel,GCF_001424265.1.RAST.fbamodel,0.70000 (28/40),0.80000 (28/35),9,1.2741952352891812
592,GCF_001422165.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.60000 (24/40),0.66667 (24/36),16,2.6949047348796724
593,GCF_916858655.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.74359 (29/39),0.72500 (29/40),3,0.25000973577437
