,model1,model2,mro_model1,mro_model2,mip,GRD
586,GCF_001422725.1.RAST.fbamodel,GCF_001421965.1.RAST.fbamodel,0.79310 (23/29),0.62162 (23/37),4,0.1454881813330774
587,GCF_001422075.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.63158 (24/38),0.57143 (24/42),7,0.9096061679691538
588,GCF_001422075.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.63158 (24/38),0.58537 (24/41),7,0.757995205627017
589,GCF_001422075.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,0.65789 (25/38),0.60976 (25/41),1,0.1334374542456697
590,GCF_001422345.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.76744 (33/43),0.84615 (33/39),5,2.2245221732069442
591,GCF_003258395.1.RAST.fbamodel,GCF_001422845.1.RAST.fbamodel,0.84211 (32/38),0.80000 (32/40),11,0.402488682876952
592,GCF_003258395.1.RAST.fbamodel,GCF_001422425.1.RAST.fbamodel,0.76316 (29/38),0.80556 (29/36),4,0.5988062614914957
593,GCF_003258395.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,0.76316 (29/38),0.67442 (29/43),10,0.8177557624159055
594,GCF_003258395.1.RAST.fbamodel,GCF_001423265.1.RAST.fbamodel,0.71053 (27/38),0.69231 (27/39),10,0.5206143097139747
595,GCF_003258395.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,0.76316 (29/38),0.70732 (29/41),5,0.5719876224941302
596,GCF_003258395.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,0.84211 (32/38),0.78049 (32/41),4,0.38741474209532695
597,GCF_003258395.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,0.76316 (29/38),0.76316 (29/38),5,0.910602724905706
598,GCF_003258395.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,0.78947 (30/38),0.71429 (30/42),3,0.5537050631887216
599,GCF_003258395.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,0.81579 (31/38),0.93939 (31/33),7,0.12842649269591724
600,GCF_003258395.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,0.76316 (29/38),0.72500 (29/40),4,0.8461048711149319
601,GCF_003258395.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,0.81579 (31/38),0.88571 (31/35),8,0.037498795993352346
602,GCF_003258395.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,0.78947 (30/38),0.69767 (30/43),6,0.19841103650746483
603,GCF_003258395.1.RAST.fbamodel,GCF_001423905.1.RAST.fbamodel,0.65789 (25/38),0.71429 (25/35),8,0.6833601653490236
604,GCF_003258395.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,0.63158 (24/38),0.57143 (24/42),3,0.17113415307250904
605,GCF_003258395.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),3,0.7739209997788243
606,GCF_003258395.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),3,0.7739293343158018
607,GCF_003258395.1.RAST.fbamodel,GCF_001421415.1.RAST.fbamodel,0.63158 (24/38),0.58537 (24/41),8,0.07815331809338345
608,GCF_003258395.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,0.63158 (24/38),0.58537 (24/41),7,0.05892242686640981
609,GCF_003258395.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,0.76316 (29/38),0.64444 (29/45),11,0.7809659238400235
610,GCF_003258395.1.RAST.fbamodel,GCF_001422665.1.RAST.fbamodel,0.73684 (28/38),0.84848 (28/33),4,0.1136505625161315
611,GCF_003258395.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,0.76316 (29/38),0.74359 (29/39),3,0.7738959960646739
612,GCF_003258395.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,0.65789 (25/38),0.64103 (25/39),4,0.20146260820739217
613,GCF_003258395.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,0.68421 (26/38),0.86667 (26/30),6,0.3423550193167309
614,GCF_003258395.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,0.68421 (26/38),0.70270 (26/37),8,0.6771655847636117
615,GCF_003258395.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,0.65789 (25/38),0.83333 (25/30),7,0.7048069033581669
616,GCF_003258395.1.RAST.fbamodel,GCF_001424185.1.RAST.fbamodel,0.57895 (22/38),0.61111 (22/36),6,1.0326371364067557
617,GCF_003258395.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,0.63158 (24/38),0.64865 (24/37),8,0.020103365380123746
618,GCF_003258395.1.RAST.fbamodel,GCF_001424325.1.RAST.fbamodel,0.57895 (22/38),0.66667 (22/33),6,0.026454281758457338
619,GCF_003258395.1.RAST.fbamodel,GCF_001423765.1.RAST.fbamodel,0.63158 (24/38),0.68571 (24/35),5,0.06277276878123259
620,GCF_003258395.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,0.71053 (27/38),0.65854 (27/41),5,0.41253516558537656
621,GCF_003258395.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,0.60526 (23/38),0.63889 (23/36),7,0.4756978408541653
622,GCF_003258395.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,0.60526 (23/38),0.65714 (23/35),7,0.7367889932848805
623,GCF_003258395.1.RAST.fbamodel,GCF_001423845.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),5,0.03232016387582136
624,GCF_003258395.1.RAST.fbamodel,GCF_001424455.1.RAST.fbamodel,0.68421 (26/38),0.68421 (26/38),7,0.6482991577439731
625,GCF_003258395.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,0.78947 (30/38),0.76923 (30/39),3,0.7730018112246089
626,GCF_003258395.1.RAST.fbamodel,GCF_001424065.1.RAST.fbamodel,0.57895 (22/38),0.66667 (22/33),6,0.027203061120901206
627,GCF_003258395.1.RAST.fbamodel,GCF_001424105.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),5,0.10911165190658087
628,GCF_003258395.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,0.73684 (28/38),0.80000 (28/35),2,0.47859621858288637
629,GCF_003258395.1.RAST.fbamodel,GCF_001424525.1.RAST.fbamodel,0.71053 (27/38),0.69231 (27/39),6,0.5199455348211965
630,GCF_003258395.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,0.71053 (27/38),0.75000 (27/36),2,0.13776710063691747
631,GCF_003258395.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,0.76316 (29/38),0.85294 (29/34),2,0.4785954666624376
632,GCF_003258395.1.RAST.fbamodel,GCF_001424145.1.RAST.fbamodel,0.76316 (29/38),0.87879 (29/33),6,0.12076962642268264
633,GCF_003258395.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,0.65789 (25/38),0.69444 (25/36),7,0.03186886192812138
634,GCF_003258395.1.RAST.fbamodel,GCF_916856905.1.RAST.fbamodel,0.73684 (28/38),0.62222 (28/45),5,0.12846795871723718
635,GCF_003258395.1.RAST.fbamodel,GCF_001422545.1.RAST.fbamodel,0.68421 (26/38),0.63415 (26/41),7,0.16832938931382305
636,GCF_003258395.1.RAST.fbamodel,GCF_001425405.1.RAST.fbamodel,0.63158 (24/38),0.63158 (24/38),4,0.022697380878176323
637,GCF_003258395.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,0.73684 (28/38),0.68293 (28/41),5,0.1243581273816853
638,GCF_003258395.1.RAST.fbamodel,GCF_001421845.1.RAST.fbamodel,0.63158 (24/38),0.68571 (24/35),7,0.03452825988739349
639,GCF_003258395.1.RAST.fbamodel,GCF_001425445.1.RAST.fbamodel,0.60526 (23/38),0.63889 (23/36),5,0.03829579742206653
640,GCF_003258395.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,0.68421 (26/38),0.78788 (26/33),5,0.049323934319494424
641,GCF_003258395.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,0.63158 (24/38),0.77419 (24/31),1,0.4634530565760975
642,GCF_003258395.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,0.65789 (25/38),0.65789 (25/38),8,0.03181738456954035
643,GCF_003258395.1.RAST.fbamodel,GCF_001425525.1.RAST.fbamodel,0.68421 (26/38),0.81250 (26/32),4,0.04937846187571054
644,GCF_003258395.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,0.71053 (27/38),0.67500 (27/40),6,0.5199455348211921
645,GCF_003258395.1.RAST.fbamodel,GCF_001421915.1.RAST.fbamodel,0.65789 (25/38),0.71429 (25/35),5,0.1494396797071548
646,GCF_003258395.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,0.76316 (29/38),0.78378 (29/37),8,0.680970358359829
647,GCF_003258395.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,0.84211 (32/38),0.80000 (32/40),3,1.173945833037412
648,GCF_003258395.1.RAST.fbamodel,GCF_001422215.1.RAST.fbamodel,0.76316 (29/38),0.72500 (29/40),6,0.5710519982466192
649,GCF_003258395.1.RAST.fbamodel,GCF_001422815.1.RAST.fbamodel,0.78947 (30/38),0.76923 (30/39),3,1.2664698413509121
650,GCF_003258395.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,0.76316 (29/38),0.67442 (29/43),10,0.8177628115517671
651,GCF_003258395.1.RAST.fbamodel,GCF_001422375.1.RAST.fbamodel,0.81579 (31/38),0.67391 (31/46),3,0.8895183366278496
