,model1,model2,media,mro_model1,mro_model2,cip,mip,costless_mip,pc,gyd
8296,GCF_920939495.1.RAST.fbamodel,GCF_001421915.1.RAST.fbamodel,R2A_edition_003,0.68421 (26/38),0.74286 (26/35),20,16,4,0.6634039733356283,0.2615071525537718
8297,GCF_920939495.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,R2A_edition_003,0.76316 (29/38),0.67442 (29/43),22,18,7,0.8375075866379248,1.6358040245698788
8298,GCF_920939495.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,R2A_edition_003,0.71053 (27/38),0.84375 (27/32),17,22,3,0.6996705381260194,0.15489324367263216
8299,GCF_920939495.1.RAST.fbamodel,GCF_001425445.1.RAST.fbamodel,R2A_edition_003,0.65789 (25/38),0.69444 (25/36),17,18,1,0.8744192115633224,0.5055562937841197
8300,GCF_920939495.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,R2A_edition_003,0.71053 (27/38),0.75000 (27/36),18,21,5,0.8034576313196579,0.4076545152778577
8301,GCF_920939495.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,R2A_edition_003,0.73684 (28/38),0.66667 (28/42),23,22,4,0.724888647675454,0.27450157777909023
8302,GCF_920939495.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,R2A_edition_003,0.76316 (29/38),0.85294 (29/34),19,21,5,0.7114727746176879,0.15558426414550924
8303,GCF_920939495.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,R2A_edition_003,0.84211 (32/38),0.82051 (32/39),15,23,4,0.7890108807597885,0.5914531612344103
8304,GCF_920939495.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,R2A_edition_003,0.78947 (30/38),0.83333 (30/36),29,25,7,0.6321607850286146,0.5992732270944957
8305,GCF_920939495.1.RAST.fbamodel,GCF_001423805.1.RAST.fbamodel,R2A_edition_003,0.73684 (28/38),0.77778 (28/36),20,15,4,0.8130978703275463,0.017704135507406873
8306,GCF_920939495.1.RAST.fbamodel,GCF_001424605.1.RAST.fbamodel,R2A_edition_003,0.76316 (29/38),0.82857 (29/35),18,19,3,0.8341632921031505,0.01970298033806154
8307,GCF_920939495.1.RAST.fbamodel,GCF_001422895.1.RAST.fbamodel,R2A_edition_003,0.76316 (29/38),0.67442 (29/43),20,22,5,0.8375065562196361,1.6357938031369403
8308,GCF_920939495.1.RAST.fbamodel,GCF_001424585.1.RAST.fbamodel,R2A_edition_003,0.73684 (28/38),0.65116 (28/43),25,17,5,0.8492069443985771,0.7377276138787303
8309,GCF_920939495.1.RAST.fbamodel,GCF_001425965.1.RAST.fbamodel,R2A_edition_003,0.71053 (27/38),0.79412 (27/34),17,19,4,0.7499991950407893,0.16030433390386958
8310,GCF_920939495.1.RAST.fbamodel,GCF_003627215.1.RAST.fbamodel,R2A_edition_003,0.76316 (29/38),0.74359 (29/39),22,18,1,0.7694700981814253,0.4506379445157094
8311,GCF_920939495.1.RAST.fbamodel,GCF_001421745.1.RAST.fbamodel,R2A_edition_003,0.71053 (27/38),0.65854 (27/41),21,28,7,0.8173264412780985,0.5354654505545904
8312,GCF_920939495.1.RAST.fbamodel,GCF_001421325.1.RAST.fbamodel,R2A_edition_003,0.63158 (24/38),0.60000 (24/40),19,21,3,0.8408749939281724,0.4784941541479531
8313,GCF_920939495.1.RAST.fbamodel,GCF_001425985.1.RAST.fbamodel,R2A_edition_003,0.84211 (32/38),0.86486 (32/37),21,10,3,0.8235110735135106,0.6155917949043621
8314,GCF_920939495.1.RAST.fbamodel,GCF_001423045.1.RAST.fbamodel,R2A_edition_003,0.81579 (31/38),0.86111 (31/36),14,14,1,0.6685055971908551,0.32927620740840946
8315,GCF_920939495.1.RAST.fbamodel,GCF_001425425.1.RAST.fbamodel,R2A_edition_003,0.71053 (27/38),0.65854 (27/41),18,29,5,0.8070786081010941,0.28964814863420646
8316,GCF_920939495.1.RAST.fbamodel,GCF_001421405.1.RAST.fbamodel,R2A_edition_003,0.71053 (27/38),0.72973 (27/37),19,17,3,0.7924321370256386,0.7283328594772104
8317,GCF_920939495.1.RAST.fbamodel,GCF_001423135.1.RAST.fbamodel,R2A_edition_003,0.76316 (29/38),0.76316 (29/38),19,23,6,0.8265362117643309,0.2540892822087608
8318,GCF_920939495.1.RAST.fbamodel,GCF_001424705.1.RAST.fbamodel,R2A_edition_003,0.81579 (31/38),0.72093 (31/43),20,16,6,0.8632313898991323,0.8463353166580503
8319,GCF_920939495.1.RAST.fbamodel,GCF_001424715.1.RAST.fbamodel,R2A_edition_003,0.78947 (30/38),0.83333 (30/36),16,19,3,0.693416577168945,0.06376629510971225
8320,GCF_920939495.1.RAST.fbamodel,GCF_001424385.1.RAST.fbamodel,R2A_edition_003,0.76316 (29/38),0.85294 (29/34),18,19,3,0.6996699469091354,0.1313237117263629
8321,GCF_920939495.1.RAST.fbamodel,GCF_001424755.1.RAST.fbamodel,R2A_edition_003,0.71053 (27/38),0.71053 (27/38),18,30,7,0.8308539481705507,0.40531299342721566
8322,GCF_920939495.1.RAST.fbamodel,GCF_001423055.1.RAST.fbamodel,R2A_edition_003,0.97368 (37/38),1.00000 (37/37),15,5,2,0.638854534358849,0.00023547559007653713
8323,GCF_920939495.1.RAST.fbamodel,GCF_001426195.1.RAST.fbamodel,R2A_edition_003,0.68421 (26/38),0.70270 (26/37),19,17,5,0.7892166810598362,0.42145043981819913
8324,GCF_920939495.1.RAST.fbamodel,GCF_001426225.1.RAST.fbamodel,R2A_edition_003,0.71053 (27/38),0.65854 (27/41),18,17,4,0.6951484912361571,0.026541790043686
8325,GCF_920939495.1.RAST.fbamodel,GCF_001423365.1.RAST.fbamodel,R2A_edition_003,0.76316 (29/38),0.70732 (29/41),18,17,3,0.8437564644250142,0.5157662171852081
8326,GCF_920939495.1.RAST.fbamodel,GCF_003258395.1.RAST.fbamodel,R2A_edition_003,0.78947 (30/38),0.78947 (30/38),22,22,4,0.7692467326530918,0.45002637737961876
8327,GCF_920939495.1.RAST.fbamodel,GCF_001421535.1.RAST.fbamodel,R2A_edition_003,0.73684 (28/38),0.71795 (28/39),22,20,4,0.7368450040003605,0.27840919437151834
8328,GCF_920939495.1.RAST.fbamodel,GCF_001421665.1.RAST.fbamodel,R2A_edition_003,0.73684 (28/38),0.75676 (28/37),20,25,5,0.8262725776050692,0.4659743994053617
8329,GCF_920939495.1.RAST.fbamodel,GCF_001422405.1.RAST.fbamodel,R2A_edition_003,0.60526 (23/38),0.76667 (23/30),22,21,4,0.7042094671446104,0.08021079111961117
8330,GCF_920939495.1.RAST.fbamodel,GCF_001421285.1.RAST.fbamodel,R2A_edition_003,0.84211 (32/38),0.74419 (32/43),19,17,2,0.7547958878158294,0.3536659511747613
8331,GCF_920939495.1.RAST.fbamodel,GCF_001425565.1.RAST.fbamodel,R2A_edition_003,0.78947 (30/38),0.75000 (30/40),22,17,7,0.8249947135728145,0.04821923140997564
8332,GCF_920939495.1.RAST.fbamodel,GCF_001423085.1.RAST.fbamodel,R2A_edition_003,0.81579 (31/38),0.73810 (31/42),18,17,4,0.82090925368776,0.07150124123701541
8333,GCF_920939495.1.RAST.fbamodel,GCF_001423585.1.RAST.fbamodel,R2A_edition_003,0.78947 (30/38),0.85714 (30/35),21,19,5,0.8616159056322436,0.5044006206897899
8334,GCF_920939495.1.RAST.fbamodel,GCF_001422685.1.RAST.fbamodel,R2A_edition_003,0.71053 (27/38),0.79412 (27/34),18,22,5,0.7646596497918149,0.20539410568070063
8335,GCF_920939495.1.RAST.fbamodel,GCF_916858675.1.RAST.fbamodel,R2A_edition_003,0.73684 (28/38),0.66667 (28/42),19,19,3,0.8149799236150119,0.4823877575110452
8336,GCF_920939495.1.RAST.fbamodel,GCF_001423005.1.RAST.fbamodel,R2A_edition_003,0.81579 (31/38),0.83784 (31/37),17,12,1,0.6634340449156406,0.15664487965676685
8337,GCF_920939495.1.RAST.fbamodel,GCF_920984735.1.RAST.fbamodel,R2A_edition_003,0.63158 (24/38),0.61538 (24/39),23,17,3,0.86261259464282,0.7421524733360593
8338,GCF_920939495.1.RAST.fbamodel,GCF_001423485.1.RAST.fbamodel,R2A_edition_003,0.63158 (24/38),0.80000 (24/30),18,24,5,0.7811593768229294,0.1757075112243319
8339,GCF_920939495.1.RAST.fbamodel,GCF_920984695.1.RAST.fbamodel,R2A_edition_003,0.78947 (30/38),0.75000 (30/40),20,12,5,0.7461262554330842,0.2731526128861218
8340,GCF_920939495.1.RAST.fbamodel,GCF_001422455.1.RAST.fbamodel,R2A_edition_003,0.86842 (33/38),0.78571 (33/42),18,13,2,0.8034145248727804,0.5478168629335342
8341,GCF_920939495.1.RAST.fbamodel,GCF_001422775.1.RAST.fbamodel,R2A_edition_003,0.84211 (32/38),0.80000 (32/40),21,15,5,0.8107442320744306,0.49924571507861765
8342,GCF_920939495.1.RAST.fbamodel,GCF_001421995.1.RAST.fbamodel,R2A_edition_003,0.89474 (34/38),0.75556 (34/45),19,19,4,0.8035210182389584,0.22823001817270505
8343,GCF_001424145.1.RAST.fbamodel,GCF_920984725.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.78378 (29/37),19,22,6,0.8800049892034272,0.9881661173212802
8344,GCF_001424145.1.RAST.fbamodel,GCF_001424265.1.RAST.fbamodel,R2A_edition_003,0.78788 (26/33),0.74286 (26/35),23,20,5,0.8088696109438822,0.40217012100512284
8345,GCF_001424145.1.RAST.fbamodel,GCF_001423185.1.RAST.fbamodel,R2A_edition_003,0.66667 (22/33),0.64706 (22/34),23,18,4,0.8802633884655623,0.4055937461163333
8346,GCF_001424145.1.RAST.fbamodel,GCF_001423925.1.RAST.fbamodel,R2A_edition_003,0.69697 (23/33),0.65714 (23/35),22,23,6,0.8543127563418781,0.6432310002340555
8347,GCF_001424145.1.RAST.fbamodel,GCF_920939475.1.RAST.fbamodel,R2A_edition_003,0.78788 (26/33),0.70270 (26/37),20,19,3,0.689024284321218,0.06305067734062811
8348,GCF_001424145.1.RAST.fbamodel,GCF_001421165.1.RAST.fbamodel,R2A_edition_003,0.69697 (23/33),0.60526 (23/38),20,22,5,0.6063723862034706,0.6181159832759661
8349,GCF_001424145.1.RAST.fbamodel,GCF_001426125.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.73529 (25/34),26,20,7,0.8470625716676554,0.04731523241285017
8350,GCF_001424145.1.RAST.fbamodel,GCF_001422025.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.78125 (25/32),23,13,3,0.7294559437528942,1.0928058541233825
8351,GCF_001424145.1.RAST.fbamodel,GCF_001422145.1.RAST.fbamodel,R2A_edition_003,0.66667 (22/33),0.55000 (22/40),21,21,6,0.7692357762057779,0.8267506327915247
8352,GCF_001424145.1.RAST.fbamodel,GCF_001421355.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.65909 (29/44),21,19,4,0.8034042593845363,1.1999041578630745
8353,GCF_001424145.1.RAST.fbamodel,GCF_001421845.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.68571 (24/35),21,21,6,0.6570444476046478,0.15946785135764327
8354,GCF_001424145.1.RAST.fbamodel,GCF_001422245.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.68571 (24/35),22,15,5,0.6720577340426462,0.004836871397452658
8355,GCF_001424145.1.RAST.fbamodel,GCF_001423465.1.RAST.fbamodel,R2A_edition_003,0.84848 (28/33),0.73684 (28/38),23,24,4,0.7481879114484863,0.5050398700258933
8356,GCF_001424145.1.RAST.fbamodel,GCF_920984675.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.69444 (25/36),24,14,5,0.8862374286956536,0.17316315980640504
8357,GCF_001424145.1.RAST.fbamodel,GCF_001424405.1.RAST.fbamodel,R2A_edition_003,0.78788 (26/33),0.61905 (26/42),20,21,6,0.8277555157648132,0.044937447859507464
8358,GCF_001424145.1.RAST.fbamodel,GCF_001424565.1.RAST.fbamodel,R2A_edition_003,0.78788 (26/33),0.72222 (26/36),23,15,6,0.8510890084714255,0.8639383380365454
8359,GCF_001424145.1.RAST.fbamodel,GCF_001422795.1.RAST.fbamodel,R2A_edition_003,0.78788 (26/33),0.66667 (26/39),21,16,6,0.7652993675201927,0.7619444600717229
8360,GCF_001424145.1.RAST.fbamodel,GCF_001423105.1.RAST.fbamodel,R2A_edition_003,0.63636 (21/33),0.61765 (21/34),21,21,5,0.7173194302022421,0.16695002615168833
8361,GCF_001424145.1.RAST.fbamodel,GCF_001423285.1.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.65854 (27/41),21,17,7,0.7670463746445871,0.7618359804037863
8362,GCF_001424145.1.RAST.fbamodel,GCF_001422365.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.75758 (25/33),22,9,3,0.7461409851883862,0.44419150991616446
8363,GCF_001424145.1.RAST.fbamodel,GCF_001421825.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.74359 (29/39),21,24,7,0.8800283800142904,0.9871265776052222
8364,GCF_001424145.1.RAST.fbamodel,GCF_001423215.1.RAST.fbamodel,R2A_edition_003,0.63636 (21/33),0.72414 (21/29),20,22,6,0.8116380830860099,0.09221178868070673
8365,GCF_001424145.1.RAST.fbamodel,GCF_001424225.1.RAST.fbamodel,R2A_edition_003,0.66667 (22/33),0.62857 (22/35),21,21,5,0.820366699526093,0.7325706921289743
8366,GCF_001424145.1.RAST.fbamodel,GCF_001425385.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.66667 (24/36),18,22,6,0.6570444476046485,0.1564872789003143
8367,GCF_001424145.1.RAST.fbamodel,GCF_001421685.1.RAST.fbamodel,R2A_edition_003,0.78788 (26/33),0.68421 (26/38),21,20,6,0.8326413890115436,1.2039110430102138
8368,GCF_001424145.1.RAST.fbamodel,GCF_001424645.1.RAST.fbamodel,R2A_edition_003,0.66667 (22/33),0.56410 (22/39),19,21,4,0.7692357762057789,0.8267506327913186
8369,GCF_001424145.1.RAST.fbamodel,GCF_001421275.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.66667 (24/36),24,16,5,0.7181577165283953,0.8409043964530388
8370,GCF_001424145.1.RAST.fbamodel,GCF_001424545.1.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.75000 (27/36),16,16,4,0.7519786934773817,0.015165894768742865
8371,GCF_001424145.1.RAST.fbamodel,GCF_001424065.1.RAST.fbamodel,R2A_edition_003,0.63636 (21/33),0.63636 (21/33),18,24,5,0.7365689645879392,0.09108867452133822
8372,GCF_001424145.1.RAST.fbamodel,GCF_001421635.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.64865 (24/37),21,17,5,0.6570444476046454,0.156487278900309
8373,GCF_001424145.1.RAST.fbamodel,GCF_920984705.1.RAST.fbamodel,R2A_edition_003,1.00000 (33/33),0.97059 (33/34),15,12,3,0.6859323092005205,1.3189363029445302e-13
8374,GCF_001424145.1.RAST.fbamodel,GCF_001426065.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.65789 (25/38),19,21,7,0.8691113760311371,0.03515634882000936
8375,GCF_001424145.1.RAST.fbamodel,GCF_920984685.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.76316 (29/38),24,26,6,0.751564921954415,0.24673800562716036
8376,GCF_001424145.1.RAST.fbamodel,GCF_001425525.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.78125 (25/32),22,17,3,0.7391782452565522,0.06803185613254216
8377,GCF_001424145.1.RAST.fbamodel,GCF_001426145.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.60000 (24/40),19,19,5,0.869111376031139,0.03515634881999963
8378,GCF_001424145.1.RAST.fbamodel,GCF_001425575.1.RAST.fbamodel,R2A_edition_003,0.69697 (23/33),0.74194 (23/31),20,17,2,0.7294931211117524,0.6401937355058492
8379,GCF_001424145.1.RAST.fbamodel,GCF_001424005.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.78378 (29/37),21,24,8,0.8800048566034403,0.9881567762253519
8380,GCF_001424145.1.RAST.fbamodel,GCF_001424285.1.RAST.fbamodel,R2A_edition_003,0.66667 (22/33),0.62857 (22/35),20,22,4,0.8487627917866516,0.2379617025810795
8381,GCF_001424145.1.RAST.fbamodel,GCF_001423645.1.RAST.fbamodel,R2A_edition_003,0.69697 (23/33),0.60526 (23/38),22,21,5,0.8331123567182661,0.7096168285388944
8382,GCF_001424145.1.RAST.fbamodel,GCF_001421865.1.RAST.fbamodel,R2A_edition_003,0.69697 (23/33),0.58974 (23/39),23,23,6,0.7354179984945673,0.86057921900423
8383,GCF_001424145.1.RAST.fbamodel,GCF_001424525.1.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.69231 (27/39),19,19,6,0.805428306831954,0.7035087892445719
8384,GCF_001424145.1.RAST.fbamodel,GCF_001422865.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.62500 (25/40),19,16,5,0.7360402702995009,0.033233055188220915
8385,GCF_001424145.1.RAST.fbamodel,GCF_001424425.1.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.77143 (27/35),18,15,5,0.7519163237503719,0.023844008061973912
8386,GCF_001424145.1.RAST.fbamodel,GCF_001423825.1.RAST.fbamodel,R2A_edition_003,0.63636 (21/33),0.60000 (21/35),23,24,5,0.782668532502055,0.9465403511788204
8387,GCF_001424145.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,R2A_edition_003,1.00000 (33/33),1.00000 (33/33),16,11,3,0.7170350649340597,0.04540611382668834
8388,GCF_001424145.1.RAST.fbamodel,GCF_001421965.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.64865 (24/37),20,21,7,0.7454652155837891,0.1538387693489641
8389,GCF_001424145.1.RAST.fbamodel,GCF_001422075.1.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.71053 (27/38),18,19,4,0.7221152639961611,0.8274837138633905
8390,GCF_001424145.1.RAST.fbamodel,GCF_001421715.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.64865 (24/37),19,22,7,0.7454589627532574,0.1538437335784155
8391,GCF_001424145.1.RAST.fbamodel,GCF_001421155.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.66667 (24/36),18,24,6,0.745429956983995,0.15455062078154821
8392,GCF_001424145.1.RAST.fbamodel,GCF_001423785.1.RAST.fbamodel,R2A_edition_003,0.66667 (22/33),0.66667 (22/33),21,17,5,0.7756966918713102,0.8406473019681564
8393,GCF_001424145.1.RAST.fbamodel,GCF_001423945.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.70732 (29/41),19,17,3,0.6036406947353882,1.0606570603919938
8394,GCF_001424145.1.RAST.fbamodel,GCF_001423335.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.62500 (25/40),19,26,6,0.7355175045261612,0.05908022442523179
8395,GCF_001424145.1.RAST.fbamodel,GCF_001422695.1.RAST.fbamodel,R2A_edition_003,0.69697 (23/33),0.69697 (23/33),23,19,5,0.7501426711590664,0.8640391788871412
8396,GCF_001424145.1.RAST.fbamodel,GCF_001422485.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.68571 (24/35),24,18,4,0.7358516726927946,0.6260723365077834
8397,GCF_001424145.1.RAST.fbamodel,GCF_001421805.1.RAST.fbamodel,R2A_edition_003,0.78788 (26/33),0.65000 (26/40),19,24,6,0.8813008318020946,1.0713093861475578
8398,GCF_001424145.1.RAST.fbamodel,GCF_001422125.1.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.64286 (27/42),27,24,9,0.9003901279488497,0.748607708169299
8399,GCF_001424145.1.RAST.fbamodel,GCF_001424165.1.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.87097 (27/31),20,20,3,0.7474321345864744,0.6062307176954974
8400,GCF_001424145.1.RAST.fbamodel,GCF_001423985.1.RAST.fbamodel,R2A_edition_003,0.84848 (28/33),0.82353 (28/34),18,15,4,0.7590480580211937,0.08833748716884586
8401,GCF_001424145.1.RAST.fbamodel,GCF_001421905.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.87879 (29/33),19,15,4,0.7383828470727889,0.08824473041329489
8402,GCF_001424145.1.RAST.fbamodel,GCF_916862475.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.63158 (24/38),20,21,4,0.7454717059802591,1.0455392085121404
8403,GCF_001424145.1.RAST.fbamodel,GCF_001423265.1.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.69231 (27/39),18,15,5,0.8051693648870282,0.7042583318301712
8404,GCF_001424145.1.RAST.fbamodel,GCF_001422045.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.74359 (29/39),20,19,5,0.8800044587925738,0.9881287528220087
8405,GCF_001424145.1.RAST.fbamodel,GCF_001422645.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.67568 (25/37),22,15,5,0.8639633334887238,0.8839805205664388
8406,GCF_001424145.1.RAST.fbamodel,GCF_001423865.2.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.75000 (27/36),22,29,5,0.805275101803517,1.3503289704361345
8407,GCF_001424145.1.RAST.fbamodel,GCF_001421435.1.RAST.fbamodel,R2A_edition_003,1.00000 (33/33),1.00000 (33/33),18,13,4,0.7170350649340589,0.04540611382668834
8408,GCF_001424145.1.RAST.fbamodel,GCF_001422955.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.61538 (24/39),20,21,6,0.7454190107948693,1.0382250538367719
8409,GCF_001424145.1.RAST.fbamodel,GCF_001421785.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.70588 (24/34),19,19,3,0.6485323705228309,0.0977056841042883
8410,GCF_001424145.1.RAST.fbamodel,GCF_001421625.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.60976 (25/41),21,20,5,0.8648194442313812,1.0713384883157264
8411,GCF_001424145.1.RAST.fbamodel,GCF_001422985.1.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.71053 (27/38),19,19,6,0.7652380534510973,1.1413455022269652
8412,GCF_001424145.1.RAST.fbamodel,GCF_001423295.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.70732 (29/41),22,19,6,0.8894921519283008,0.5549723021914436
8413,GCF_001424145.1.RAST.fbamodel,GCF_001424365.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.78125 (25/32),20,17,4,0.7221574080304713,0.4938574067836045
8414,GCF_001424145.1.RAST.fbamodel,GCF_920939485.1.RAST.fbamodel,R2A_edition_003,0.84848 (28/33),0.82353 (28/34),20,24,4,0.7536527712862617,0.6571648888014515
8415,GCF_001424145.1.RAST.fbamodel,GCF_001422065.1.RAST.fbamodel,R2A_edition_003,0.81818 (27/33),0.77143 (27/35),19,15,4,0.7519163237503707,0.023844008061173417
8416,GCF_001424145.1.RAST.fbamodel,GCF_001423125.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.87879 (29/33),20,16,5,0.7146433040458917,0.006831793164806593
8417,GCF_001424145.1.RAST.fbamodel,GCF_001424345.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.57143 (24/42),23,18,4,0.8822357407884566,0.669675026029822
8418,GCF_001424145.1.RAST.fbamodel,GCF_001424025.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.80556 (29/36),16,9,6,0.6535566562500195,0.06591586411788734
8419,GCF_001424145.1.RAST.fbamodel,GCF_001425485.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.75758 (25/33),20,17,4,0.7391518748260496,0.06808735583591685
8420,GCF_001424145.1.RAST.fbamodel,GCF_001421885.1.RAST.fbamodel,R2A_edition_003,0.87879 (29/33),0.72500 (29/40),22,25,4,0.7515398673274006,0.23885741899298285
8421,GCF_001424145.1.RAST.fbamodel,GCF_001422495.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.64865 (24/37),19,24,5,0.8147602339794568,0.06349421442361232
8422,GCF_001424145.1.RAST.fbamodel,GCF_001425605.1.RAST.fbamodel,R2A_edition_003,0.66667 (22/33),0.66667 (22/33),22,26,6,0.8172323044499463,0.8579788699616504
8423,GCF_001424145.1.RAST.fbamodel,GCF_001421915.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.68571 (24/35),21,20,5,0.5669330960025037,0.28825708042071974
8424,GCF_001424145.1.RAST.fbamodel,GCF_001422345.1.RAST.fbamodel,R2A_edition_003,0.78788 (26/33),0.60465 (26/43),25,30,11,0.9003925211796542,0.6218880032945263
8425,GCF_001424145.1.RAST.fbamodel,GCF_001424595.1.RAST.fbamodel,R2A_edition_003,0.66667 (22/33),0.68750 (22/32),22,20,4,0.827997044190849,0.8768695825096982
8426,GCF_001424145.1.RAST.fbamodel,GCF_001425445.1.RAST.fbamodel,R2A_edition_003,0.66667 (22/33),0.61111 (22/36),17,20,2,0.7889187265290136,0.07943192027318889
8427,GCF_001424145.1.RAST.fbamodel,GCF_001421605.1.RAST.fbamodel,R2A_edition_003,0.72727 (24/33),0.66667 (24/36),20,25,6,0.7454573995700954,0.15450595557389965
8428,GCF_001424145.1.RAST.fbamodel,GCF_001422525.1.RAST.fbamodel,R2A_edition_003,0.75758 (25/33),0.59524 (25/42),21,21,7,0.8539054491383897,1.071250530990424
8429,GCF_001424145.1.RAST.fbamodel,GCF_001421315.1.RAST.fbamodel,R2A_edition_003,0.66667 (22/33),0.64706 (22/34),24,21,6,0.8802633884655635,0.40634099277951224
8430,GCF_001424145.1.RAST.fbamodel,GCF_916858655.1.RAST.fbamodel,R2A_edition_003,0.78788 (26/33),0.66667 (26/39),17,27,4,0.7189833654999724,1.5863429773050541
8431,GCF_001424145.1.RAST.fbamodel,GCF_001422605.1.RAST.fbamodel,R2A_edition_003,0.78788 (26/33),0.72222 (26/36),29,21,5,0.7340456879058257,0.016177532235242747
